no,name,lat,lng
473,新竹市光華二街72巷中,24.8183275,120.9779758
474,新竹市光華二街56巷口,24.8191859,120.9771058
475,新竹市光華二街56巷11弄口,24.8185031,120.9757974
476,新竹市光華東街76巷23弄,24.8147965,120.9808797
477,新竹市光華二街72巷37弄底,24.8119329,120.9840929
478,新竹市鐵道光華東一往經國,24.8182651,120.9792602
479,新竹市光華二街72巷38弄往鐵道路,24.8182299,120.9762913
480,新竹市鐵道光華東一往光華二,24.8169802,120.9779099
481,新竹市鐵道光華東一全景,24.8173136,120.9781052
482,新竹市鐵道路巷往光華東一街,24.8183306,120.975019
483,新竹市光華二街72巷46號,24.8188251,120.9781488
484,新竹市光華二街72巷81號,24.818806,120.97901
485,新竹市光華二街72巷62弄底,24.817112,120.97559
486,新竹市水田街206巷全景1,24.8147029,120.9565865
487,新竹市水田街206巷全景2,24.8157405,120.9695787
488,新竹市水田街206巷全景3,24.8157405,120.9695787
489,新竹市境福里集會所2,24.8157405,120.9695787
490,新竹市境福里集會所1,24.8158098,120.9601308
491,新竹市中正路419巷口往418巷,24.8166236,120.9598011
492,新竹市中正路445巷7弄口,24.8151759,120.9591937
493,新竹市竹文街與中正路419巷口,24.8183007,120.9552894
494,新竹市中正路418巷5弄,24.8183007,120.9552894
495,新竹市成功65巷口,24.8151891,120.9599217
496,新竹市成功路13巷口,24.8152753,120.9572325
497,新竹市成功路13巷2弄口,24.8140017,120.9563334
498,新竹市成功路13巷4弄口,24.8147029,120.9565865
499,新竹市成功路13巷6弄口,24.8157147,120.9579357
500,新竹市中正路485巷口,24.8157147,120.9579357
501,新竹市成功路13巷14弄口,24.8148204,120.9580452
502,新竹市成功路13巷底,24.8150767,120.9574383
503,新竹市成功路13巷8弄中,24.8148746,120.9576436
504,新竹市成功路83巷10弄照65巷,24.8147029,120.9565865
505,新竹市成功路與65巷口,24.8158967,120.9582999
506,新竹市成功路83巷12弄照10弄,24.8155055,120.9570715
507,新竹市成功路83巷10弄底,24.8166236,120.9598011
508,新竹市中正路與482巷口,24.8142857,120.9561466
509,新竹市中正路445巷口,24.8164745,120.9605649
510,新竹市鐵道路三段與中正路482巷口,24.8154434,120.9591006
511,新竹市中正路452巷1弄口,24.8168884,120.9596475
512,新竹市中正路452巷口全景,24.81678,120.9604881
513,新竹市中正路418巷5弄全景,24.8170443,120.9594618
514,新竹市中正路418巷27弄全景,24.8174836,120.9590715
515,新竹市中正路418巷全景,24.8169584,120.9612144
516,新竹市境福街與中正路418巷口全景,24.8172417,120.9582509
517,新竹市境福街79巷口全景,24.8179438,120.9594526
518,新竹市境福街141巷60弄全景,24.8179438,120.9594526
519,新竹市鐵道路三段照81巷全景,24.8233655,120.9590166
520,新竹市鐵道路三段81巷中全景,24.8193101,120.9587884
521,新竹市境福街141巷6弄口全景,24.8235942,120.9544053
522,新竹市中正路626巷口全景,24.8179667,120.9585392
523,新竹市吉羊路(空軍基地)往東大路全景,24.8219546,120.9579713
524,新竹市吉羊路往(空軍基地)全景,24.8256668,120.9566566
525,新竹市東大路二段596巷(停車場),24.8227904,120.9598815
526,新竹市東大路二段605巷口車牌,24.8188868,120.9557431
527,新竹市東大路二段630巷內全景,24.8178599,120.9604469
528,新竹市境福街201巷口全景,24.8198435,120.961481
529,新竹市東大路二段往武陵路車牌,24.8198435,120.961481
530,新竹市武陵路往東大路車牌,24.8189053,120.9576643
531,新竹市東大武陵往經國車牌1,24.8171945,120.9642966
532,新竹市東大武陵往經國車牌2,24.8127692,120.9674834
533,新竹市東大武陵往經國全景,24.8138797,120.967418
534,新竹市東大武陵往中正全景,24.818464,120.971133
535,新竹市東大武陵往鐵道全景1,24.8198435,120.961481
536,新竹市東大武陵往鐵道全景2,24.8198435,120.961481
537,新竹市東大水田往湳雅全景,24.818464,120.971133
538,新竹市東大水田往水田全景,24.8127692,120.9674834
539,新竹市武陵路61巷口車牌,24.820119,120.9672747
540,新竹市武陵路73巷往武陵路車牌,24.8182669,120.9660531
541,新竹市武陵路往北(高架橋)車牌,24.8192671,120.9650628
542,新竹市武陵路往東大路(高架橋)車牌,24.8171945,120.9642966
543,新竹市武陵路與70巷口往高架橋全景,24.8212137,120.968654
544,新竹市東大路二段190巷全景,24.8181976,120.9672883
545,新竹市武陵73巷(活動中心前)全景,24.8172967,120.9663246
546,新竹市武陵西二路往武陵73巷全景,24.795494,120.9816273
547,新竹市東大路二段232巷中全景,24.816641,120.9672632
548,新竹市武陵路98巷底全景,24.816641,120.9672632
549,新竹市東大路二段172巷底全景,24.8184218,120.9645695
550,新竹市東大路二段172巷口全景,24.816641,120.9672632
551,新竹市和平文雅往巷內,24.8141039,120.9572655
552,新竹市竹文街98巷口往122巷,24.8128672,120.9543809
553,新竹市東大二段往鐵道二(郵局前)車牌,24.8155496,120.9641809
554,新竹市東大路二段429巷2弄口全景,24.8155496,120.9641809
555,新竹市境福街176巷口全景,24.8186981,120.9614672
556,新竹市境福街56巷口,24.8173438,120.9616618
557,新竹市東大路二段323巷13弄,24.8198457,120.9599477
558,新竹市東大路二段375巷口,24.8200131,120.9607342
559,新竹市東大路二段217巷口全景,24.817479,120.9624203
560,新竹市東大路二段217巷底全景,24.8198435,120.961481
561,新竹市東大路二段239巷底全景,24.8162275,120.9641824
562,新竹市東大路二段173巷口全景,24.8148571,120.965136
563,新竹市東大路二段173巷中全景,24.8148571,120.965136
564,新竹市東大路二段173巷1弄口全景,24.8148571,120.965136
565,新竹市東大路二段173巷2弄口全景,24.8148571,120.965136
566,新竹市東大路二段173巷25弄全景,24.8142305,120.9649585
567,新竹市重要路中正鐵道往境福車牌,24.8122799,120.9640965
568,新竹市重要中正鐵道往中正車牌,24.8238676,120.9474747
569,新竹市重要路中正成功往市區(制高點),24.8130326,120.9636785
570,新竹市重要路空軍基地往成功鐵道路,24.8212061,120.9589637
571,新竹市重要中正路往南寮車牌,24.8122799,120.9640965
572,新竹市重要成功路往鐵道路三段車牌,24.8212061,120.9589637
573,新竹市重要中正成功往空軍基地車牌,24.8180896,120.9593125
574,新竹市東大吉羊往空軍基地(車牌),24.8164637,120.9574242
575,新竹市境福街219巷口,24.8256668,120.9566566
576,新竹市境福街213巷底,24.8189053,120.9576643
577,新竹市境福街201巷口,24.84005,120.933004
578,新竹市境福街192巷口,24.8201117,120.959594
579,新竹市延平路三段612巷與中清路全景,24.8205756,120.9592013
580,新竹市延平路三段490巷口全景,24.838041,120.9334541
581,新竹市延平路三段與490巷口全景,24.8396199,120.9364691
582,新竹市延平路三段515巷全景,24.8444002,120.9281499
583,新竹市延平路三段392巷全景,24.8441199,120.9279369
584,新竹市中福路與29巷口全景,24.8387208,120.9323681
585,新竹市東大路四段277巷15弄口,24.8361012,120.9324811
586,新竹市東大路四段277巷17弄口,24.838041,120.9334541
587,新竹市東大路四段146巷與聖軍路,24.8408675,120.9309678
588,新竹市東大路四段236巷口,24.84644,120.929134
589,新竹市興濱路29巷底,24.8468027,120.9293057
590,新竹市榮濱路48巷12弄底,24.8455649,120.9301392
591,新竹市榮濱路48巷10弄,24.8455649,120.9301392
592,新竹市東大路四段236巷底,24.8414517,120.9314631
593,新竹市南寮街54巷底,24.847371,120.929089
594,新竹市南寮街44號前,24.8416395,120.9245712
595,新竹市南寮街82號前,24.8408675,120.9309678
596,新竹市天府海濱往港區全景1,24.8441997,120.9305001
597,新竹市天府海濱往東大全景,24.8331464,120.9483499
598,新竹市天府海濱往港區全景2,24.8416395,120.9245712
599,新竹市天府東大往東大路三段377巷口全景,24.8331464,120.9483499
600,新竹市天府東大往東大路(車牌),24.8331464,120.9483499
601,新竹市天府東大往東大路全景,24.833855,120.944524
602,新竹市天府東大往東大路三段377巷全景,24.833855,120.944524
603,新竹市天府東大往延平路車牌,24.833855,120.944524
604,新竹市天府東大往延平路全景,24.833855,120.944524
605,新竹市天府東大路三段255巷全景,24.833855,120.944524
606,新竹市天府東大路三段255巷全景,24.8331464,120.9483499
607,新竹市天府東大三段291往東大全景,24.8331464,120.9483499
608,新竹市天府東大三段291往東大車牌,24.833855,120.944524
609,新竹市天府東大路三段291巷全景,24.833855,120.944524
610,新竹市天府路與東大三段291巷口全景,24.8450815,120.927348
611,新竹市天府東大三段291往延平路車牌,24.832619,120.9150928
612,新竹市天府東大三段291往延平路全景,24.832619,120.9150928
613,新竹市台61東大路三段430巷往市區全景,24.832619,120.9150928
614,新竹市台61東大路三段430巷往南寮全景,24.8280309,120.9549904
615,新竹市台61東大路三段430巷口,24.8374822,120.9445244
616,新竹市海天一線看海區1,24.8385486,120.9397702
617,新竹市海天一線看海區2,24.832619,120.9150928
618,新竹市海天一線看海區3,24.832619,120.9150928
619,新竹市東大路四段297巷口全景,24.8450815,120.927348
620,新竹市東大路四段289巷口全景,24.8449757,120.9275486
621,新竹市濱海路55巷全景,24.8444246,120.9266453
622,新竹市濱海路與尚濱路全景,24.8423722,120.9307758
623,新竹市聖軍路與興濱路全景,24.8417432,120.9297311
624,新竹市東大四段155巷照愛國路全景,24.8429174,120.9291618
625,新竹市榮濱路與興濱路全景,24.8435106,120.9269242
626,新竹市聖軍路往興濱路全景,24.8426022,120.9302206
627,新竹市尚濱路56巷全景,24.842849,120.9296556
628,新竹市尚濱路與愛國路全景,24.842849,120.9296556
629,新竹市延平三段455巷全景,24.8377639,120.9309358
630,新竹市西濱快速道路往天府路車牌,24.8420017,120.9257075
631,新竹市天府路二段與聖軍路,24.8416395,120.9245712
632,新竹市濱海路與天府路二段,24.841034,120.9285751
633,新竹市天府路二段往濱海路,24.8416395,120.9245712
634,新竹市嘉濱路與忠信路,24.8406856,120.9262082
635,新竹市聯興路與天府路二段,24.8382513,120.9294207
636,新竹市天府路二段45巷口,24.8399652,120.9279681
637,新竹市榮濱路19巷與愛國路,24.8407048,120.9291616
638,新竹市榮濱路19巷與聖軍路,24.8377639,120.9309358
639,新竹市延平路三段455巷底全景,24.8377639,120.9309358
640,新竹市延平三段455巷與西濱快速道路,24.8367862,120.9279818
641,新竹市天府路二段與聖軍路(車牌),24.8354179,120.9289913
642,新竹市延平路三段與延濱路全景,24.836069,120.9275917
643,新竹市西濱路一段255巷口全景,24.8359854,120.9288849
644,新竹市西濱路一段189巷照西濱快速路全景,24.8326957,120.9293418
645,新竹市延平三段355巷1弄與西濱快速道路全景,24.7786497,120.9144545
646,新竹市延濱路照西濱快速道路全景,24.7786497,120.9144545
647,新竹市延濱路照往西濱路一段255巷全景,24.8354179,120.9289913
648,新竹市延濱路與榮濱南路全景,24.836069,120.9275917
649,新竹市榮濱南路照往西濱路一段189巷17弄全景,24.8367862,120.9279818
650,新竹市延平路三段355巷口全景,24.8335038,120.9287592
651,新竹市延平路三段271巷口全景,24.8340195,120.9297238
652,新竹市港北路與西濱快速道路全景,24.8346697,120.9268004
653,新竹市榮濱南路照16巷全景,24.8290605,120.9284385
654,新竹市延平路三段399巷口全景,24.8280153,120.9241903
655,新竹市延平路三段399巷底全景,24.8366767,120.928262
656,新竹市西濱路一段275巷18弄全景,24.8665987,120.95319
657,新竹市西濱路275巷與西濱快速道路全景,24.836287,120.9302457
658,新竹市延平路三段與144巷口全景,24.836287,120.9302457
659,新竹市西濱快速道路往港北六街全景,24.7937589,120.9193626
660,新竹市西濱延平三往南寮(車牌),24.8416314,120.9336118
661,新竹市西濱路一段1巷(車牌),24.8486132,120.9307995
662,新竹市舊港1(全景),24.8408718,120.9390058
663,新竹市舊港2(全景),24.8434213,120.9416777
664,新竹市遊客中心制高點,24.8434213,120.9416777
665,新竹市新竹漁港舊港全景1,24.8489623,120.9280103
666,新竹市新竹漁港舊港全景2,24.8498061,120.9290028
667,新竹市新港路與新港一路車牌,24.8498061,120.9290028
668,新竹市新港二路往新港一路車牌,24.8481579,120.925146
669,新竹市新港路往新港三路車牌,24.8481579,120.925146
670,新竹市富美路往東大外車道,24.840708,120.9383069
671,新竹市富美路往東大內車道,24.840708,120.9383069
672,新竹市富美路往竹北全景,24.8408718,120.9390058
673,新竹市富美路往竹北內車道,24.8408718,120.9390058
674,新竹市富美路往竹北外車道,24.8408718,120.9390058
675,新竹市防汛道路往富美路,24.8561961,120.9692255
676,新竹市防汛道路往東大路,24.8561961,120.9692255
677,新竹市埔頂路126巷口全景,24.7930134,121.0101767
678,新竹市埔頂路126巷底全景,24.7930134,121.0101767
679,新竹市埔頂路100巷中全景,24.7935499,121.010279
680,新竹市埔頂路100巷57弄全景,24.793035,121.00776
681,新竹市埔頂路100巷照巷底,24.7922269,121.0085404
682,新竹市埔頂路往慈祥路(車牌),24.7995362,121.0071103
683,新竹市埔頂路往高速公路全景,24.7943185,121.0070542
684,新竹市埔頂路往76號往36巷全景,24.7938311,121.0094151
685,新竹市埔頂路100巷巷內全景,24.7938311,121.0094151
686,新竹市公道五路二段130巷口車牌,24.7938311,121.0094151
687,新竹市公道五路二段130巷2弄口全景,24.7922269,121.0085404
688,新竹市公道五路二段130巷8弄往東全景,24.7934804,121.0141615
689,新竹市公道五路二段130巷8弄往西全景,24.7934538,121.0147082
690,新竹市公道五路二段130巷8弄底全景,24.7990384,121.0076141
691,新竹市埔頂路284巷口,24.7990384,121.0076141
692,新竹市埔頂路322巷口,24.7990384,121.0076141
693,新竹市埔頂路215巷往慈雲路,24.7958869,121.0133277
694,新竹市埔頂路往慈祥路,24.7993746,121.0073247
695,新竹市金城一路往光復路全景,24.7993696,121.0043657
696,新竹市光復二段286巷6弄照巷內1,24.796264,120.9994525
697,新竹市光復二段286巷6弄照巷內2,24.796264,120.9994525
698,新竹市光復二段298巷9弄全景,24.796264,120.9994525
699,新竹市光復二段298巷停車場,24.7992636,120.9939722
700,新竹市光復二段298巷全景,24.7956169,120.9989963
701,新竹市建功二路46巷全景,24.7992636,120.9939722
702,新竹市建功二路46巷照停車場,24.7988983,121.0037336
703,新竹市金城二路14巷全景,24.7988983,121.0037336
704,新竹市建功二路56巷照巷底全景,24.795538,121.0029555
705,新竹市建功二路66巷往7弄全景,24.7993696,121.0043657
706,新竹市建功二路66巷底全景,24.7979464,121.0034885
707,新竹市建功二路66巷口全景,24.7991529,121.0042335
708,新竹市建功二路56巷全景,24.7991529,121.0042335
709,新竹市建功二路50巷口全景,24.794051,121.0016624
710,新竹市公道五路212巷照社區全景,24.7865452,121.0091987
711,新竹市金城一路35巷照體育場,24.785943,121.0092111
712,新竹市金城一路52巷全景,24.7945278,121.0049974
713,新竹市育民街往惠民街全景,24.7985135,121.0037934
714,新竹市愛民街6巷全景,24.7994476,120.9790206
715,新竹市愛民街巷底全景,24.7852314,121.0086939
